epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
124,14441.8,0.91443,0.50349,0.00777,0.8788,0.82814,0.88076,0.63783,1.25903,0.84815,0.01564,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115
125,14556.6,0.90872,0.49592,0.00783,0.88625,0.82124,0.87978,0.63772,1.26004,0.8475,0.01565,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
126,14672,0.89249,0.47971,0.00775,0.88513,0.82305,0.8806,0.63925,1.25918,0.8474,0.01567,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125
127,14786.5,0.89542,0.49213,0.00783,0.88864,0.81923,0.88076,0.64022,1.25901,0.84396,0.01569,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
128,14902.1,0.89752,0.49141,0.00771,0.88244,0.82275,0.88026,0.6419,1.25589,0.8455,0.01567,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135
129,15018.4,0.89167,0.48564,0.00769,0.88668,0.82086,0.88023,0.64312,1.25334,0.84947,0.01559,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
130,15132.9,0.88652,0.48135,0.0077,0.88895,0.81651,0.88073,0.64439,1.25267,0.84607,0.0156,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145
131,15248.6,0.88401,0.47818,0.00767,0.88236,0.82109,0.88052,0.64417,1.2498,0.85002,0.01554,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
132,15363.5,0.87499,0.46936,0.0075,0.89196,0.8173,0.87967,0.64369,1.2501,0.84908,0.01552,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155
133,15477.2,0.8674,0.46295,0.00754,0.8848,0.8194,0.87924,0.64472,1.24891,0.85153,0.01552,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
134,15593.6,0.85859,0.46057,0.00745,0.87952,0.82329,0.87998,0.64646,1.24958,0.84919,0.01555,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165
135,15708.1,0.85872,0.45931,0.00743,0.88058,0.82398,0.88091,0.64809,1.24857,0.84769,0.01556,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
136,15823.7,0.85927,0.44865,0.00735,0.88149,0.82443,0.88173,0.64887,1.24673,0.85014,0.01552,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175
137,15940.9,0.85491,0.46295,0.00725,0.87944,0.82748,0.88081,0.64864,1.24478,0.85395,0.01549,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
138,16055.3,0.84029,0.45317,0.00719,0.88308,0.82524,0.88095,0.64877,1.24253,0.85465,0.01549,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185
139,16169.3,0.83789,0.44772,0.00716,0.87903,0.82944,0.88061,0.64923,1.24162,0.85572,0.01548,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
140,16285,0.84408,0.45626,0.00726,0.88258,0.8288,0.88085,0.65036,1.24305,0.84721,0.01554,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195
141,16405.8,0.83305,0.43987,0.00706,0.88576,0.82314,0.88057,0.65073,1.24299,0.84555,0.01556,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
142,16525.5,0.82471,0.43929,0.00694,0.88873,0.82282,0.88128,0.6521,1.24319,0.83934,0.01558,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205
143,16645.6,0.82406,0.43721,0.007,0.87652,0.83425,0.882,0.65293,1.24295,0.83867,0.01558,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
144,16767.2,0.81543,0.43346,0.00695,0.8855,0.82846,0.88155,0.65314,1.24149,0.84606,0.01557,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215
145,16888.2,0.81681,0.42961,0.00691,0.88112,0.83117,0.88152,0.6544,1.24089,0.84419,0.01558,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
146,17003.6,0.79858,0.42106,0.00678,0.88419,0.83056,0.88214,0.65421,1.24099,0.84127,0.01561,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225
147,17118.5,0.80582,0.42198,0.00681,0.88277,0.83325,0.88267,0.65487,1.23919,0.84357,0.01559,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
148,17235.2,0.79322,0.4138,0.00677,0.88296,0.83165,0.8833,0.65577,1.23768,0.8423,0.01558,0.0081705,0.0027235,0.0081705,0.0027235,0.0081705,0.0027235,0.0081705,0.0027235
149,17351.6,0.78306,0.41347,0.00664,0.88657,0.83026,0.88334,0.65639,1.23853,0.83937,0.01559,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
150,17467.4,0.78994,0.40904,0.0067,0.88689,0.82941,0.88298,0.65607,1.23787,0.84118,0.01559,0.0078735,0.0026245,0.0078735,0.0026245,0.0078735,0.0026245,0.0078735,0.0026245
151,17582.4,0.79172,0.40803,0.00667,0.88505,0.83114,0.88333,0.65722,1.23667,0.84244,0.01556,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
152,17698,0.78388,0.40801,0.00653,0.88726,0.83161,0.8841,0.65797,1.23616,0.8394,0.01557,0.0075765,0.0025255,0.0075765,0.0025255,0.0075765,0.0025255,0.0075765,0.0025255
153,17814.6,0.7757,0.40655,0.00648,0.88658,0.82937,0.88365,0.65785,1.23508,0.8413,0.01555,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
154,17929.9,0.76608,0.40691,0.0064,0.88656,0.8292,0.88323,0.65816,1.23348,0.8426,0.01553,0.0072795,0.0024265,0.0072795,0.0024265,0.0072795,0.0024265,0.0072795,0.0024265
155,18045.3,0.77157,0.40432,0.00641,0.88469,0.82879,0.88288,0.65814,1.23253,0.8436,0.01553,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
156,18160.3,0.76165,0.39843,0.0064,0.88499,0.83024,0.88305,0.65878,1.23242,0.8443,0.01553,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275
157,18281.5,0.7599,0.4017,0.00648,0.88573,0.83174,0.88382,0.65955,1.23126,0.84464,0.01552,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
158,18402.6,0.75866,0.39885,0.00637,0.88835,0.83036,0.88439,0.66049,1.23125,0.84354,0.01554,0.0066855,0.0022285,0.0066855,0.0022285,0.0066855,0.0022285,0.0066855,0.0022285
159,18524.1,0.75015,0.39467,0.00635,0.88576,0.83108,0.88432,0.66005,1.22958,0.84624,0.01553,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
160,18643.7,0.74925,0.39465,0.00633,0.88635,0.8304,0.88422,0.66055,1.22888,0.84645,0.01554,0.0063885,0.0021295,0.0063885,0.0021295,0.0063885,0.0021295,0.0063885,0.0021295
161,18765.1,0.73603,0.38202,0.00612,0.88775,0.8307,0.88382,0.66069,1.22612,0.85086,0.01549,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
162,18880.3,0.74457,0.3849,0.0063,0.88848,0.83125,0.88432,0.66128,1.22646,0.84922,0.0155,0.0060915,0.0020305,0.0060915,0.0020305,0.0060915,0.0020305,0.0060915,0.0020305
163,18995.4,0.73823,0.37608,0.00608,0.8879,0.83223,0.88389,0.6618,1.22656,0.84821,0.0155,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
164,19111,0.73056,0.37745,0.00602,0.88712,0.83202,0.884,0.66221,1.22603,0.84806,0.0155,0.0057945,0.0019315,0.0057945,0.0019315,0.0057945,0.0019315,0.0057945,0.0019315
165,19226.6,0.71908,0.36495,0.00595,0.88859,0.83087,0.88351,0.66264,1.22635,0.84821,0.01551,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
166,19344,0.72429,0.36987,0.00603,0.88996,0.82865,0.88342,0.66278,1.22505,0.8495,0.01549,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325
167,19460.3,0.71141,0.37077,0.00599,0.89268,0.82835,0.88376,0.66369,1.22442,0.85097,0.01549,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
168,19576.2,0.71117,0.37059,0.00579,0.88786,0.82896,0.88392,0.66433,1.22604,0.84812,0.01553,0.0052005,0.0017335,0.0052005,0.0017335,0.0052005,0.0017335,0.0052005,0.0017335
169,19691.8,0.70082,0.36232,0.00584,0.88854,0.82883,0.88321,0.66407,1.22608,0.84752,0.01554,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
170,19809.6,0.70619,0.36451,0.0058,0.8874,0.82959,0.88328,0.66437,1.22557,0.84998,0.01554,0.0049035,0.0016345,0.0049035,0.0016345,0.0049035,0.0016345,0.0049035,0.0016345
171,19930.9,0.69766,0.35853,0.00583,0.88874,0.82964,0.88332,0.66461,1.22631,0.84774,0.01554,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
172,20052.4,0.69652,0.36082,0.00571,0.89025,0.83046,0.88356,0.66519,1.22601,0.84592,0.01555,0.0046065,0.0015355,0.0046065,0.0015355,0.0046065,0.0015355,0.0046065,0.0015355
173,20173.7,0.69022,0.35085,0.00568,0.88894,0.8299,0.88368,0.66519,1.22463,0.84961,0.01554,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
174,20294.8,0.68517,0.34341,0.00561,0.89138,0.83011,0.88369,0.66592,1.2253,0.84616,0.01555,0.0043095,0.0014365,0.0043095,0.0014365,0.0043095,0.0014365,0.0043095,0.0014365
175,20411.4,0.68019,0.34599,0.0056,0.89026,0.82948,0.88356,0.66636,1.22528,0.84699,0.01555,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
176,20526.9,0.69243,0.35559,0.00566,0.88963,0.82967,0.88329,0.66662,1.22462,0.8472,0.01554,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375
177,20642.5,0.67789,0.34621,0.0056,0.89237,0.82737,0.88355,0.66672,1.22366,0.85084,0.01552,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
178,20758.4,0.67875,0.34787,0.0056,0.89798,0.82362,0.88378,0.66722,1.22261,0.8501,0.01551,0.0037155,0.0012385,0.0037155,0.0012385,0.0037155,0.0012385,0.0037155,0.0012385
179,20876,0.6738,0.34608,0.00553,0.90028,0.82016,0.88315,0.66671,1.2225,0.85157,0.0155,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
180,20992.1,0.67014,0.34004,0.00543,0.89971,0.82162,0.88359,0.66795,1.22137,0.85191,0.0155,0.0034185,0.0011395,0.0034185,0.0011395,0.0034185,0.0011395,0.0034185,0.0011395
181,21108.3,0.66879,0.33868,0.00551,0.8943,0.8251,0.88403,0.66835,1.22092,0.85393,0.0155,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
182,21224.5,0.6569,0.33912,0.00534,0.89874,0.82384,0.8844,0.66891,1.22018,0.85341,0.01547,0.0031215,0.0010405,0.0031215,0.0010405,0.0031215,0.0010405,0.0031215,0.0010405
183,21341.6,0.65732,0.33414,0.00527,0.89738,0.8235,0.88443,0.66919,1.21939,0.85532,0.01544,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
184,21462,0.65639,0.3286,0.00535,0.8983,0.82349,0.88437,0.6692,1.21847,0.85665,0.01543,0.0028245,0.0009415,0.0028245,0.0009415,0.0028245,0.0009415,0.0028245,0.0009415
185,21584.3,0.65528,0.33445,0.00532,0.89711,0.82383,0.88455,0.66926,1.21849,0.85727,0.01543,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
186,21704.7,0.64542,0.32456,0.00515,0.89722,0.82359,0.88441,0.6693,1.21869,0.85592,0.01543,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425
187,21821.4,0.64494,0.32768,0.00522,0.89962,0.82203,0.88447,0.66957,1.21752,0.85832,0.01542,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
188,21938.5,0.64784,0.33098,0.00524,0.90027,0.82265,0.88466,0.66978,1.21685,0.8621,0.0154,0.0022305,0.0007435,0.0022305,0.0007435,0.0022305,0.0007435,0.0022305,0.0007435
189,22056.1,0.63754,0.32285,0.00507,0.89985,0.82189,0.8847,0.67029,1.2166,0.86203,0.0154,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
190,22172.3,0.63442,0.31749,0.00519,0.89116,0.82913,0.8848,0.67068,1.21632,0.86016,0.01541,0.0019335,0.0006445,0.0019335,0.0006445,0.0019335,0.0006445,0.0019335,0.0006445
191,22308.8,0.55672,0.19749,0.00471,0.90024,0.82324,0.88469,0.67088,1.21552,0.86089,0.01539,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
192,22424.6,0.54467,0.19127,0.00457,0.89324,0.82943,0.88478,0.67135,1.21449,0.86157,0.01539,0.0016365,0.0005455,0.0016365,0.0005455,0.0016365,0.0005455,0.0016365,0.0005455
193,22544.1,0.536,0.18766,0.00441,0.9022,0.82043,0.88506,0.6714,1.215,0.86033,0.01541,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
194,22664.4,0.53191,0.18518,0.00443,0.89539,0.82647,0.88518,0.67175,1.21449,0.86155,0.01541,0.0013395,0.0004465,0.0013395,0.0004465,0.0013395,0.0004465,0.0013395,0.0004465
195,22784.6,0.52111,0.1807,0.00429,0.89574,0.82746,0.88479,0.67176,1.21421,0.86156,0.01541,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
196,22904.7,0.51829,0.18032,0.00417,0.89536,0.82767,0.88409,0.67137,1.21373,0.86225,0.01541,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475
197,23020.9,0.51499,0.17775,0.00427,0.89583,0.82736,0.88416,0.67179,1.21356,0.86133,0.01542,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
198,23137.9,0.51337,0.17746,0.0042,0.89438,0.8294,0.88427,0.67228,1.21297,0.86261,0.01541,0.0007455,0.0002485,0.0007455,0.0002485,0.0007455,0.0002485,0.0007455,0.0002485
199,23254.8,0.51108,0.1778,0.00413,0.89375,0.82756,0.88411,0.67262,1.21244,0.86284,0.01541,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
200,23371.3,0.50173,0.17371,0.00405,0.89602,0.82702,0.88388,0.67249,1.21256,0.86195,0.01543,0.0004485,0.0001495,0.0004485,0.0001495,0.0004485,0.0001495,0.0004485,0.0001495
