epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
136,45713.1,0.92229,0.57709,0.00975,0.86329,0.83102,0.87962,0.60127,1.33301,0.8554,0.01968,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175
137,46037.8,0.92733,0.58176,0.00978,0.86585,0.83034,0.8798,0.60206,1.33301,0.85432,0.01969,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
138,46363,0.91477,0.5771,0.00976,0.86632,0.82953,0.88008,0.60357,1.33187,0.851,0.01968,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185
139,46687.7,0.90595,0.56927,0.00965,0.87251,0.82716,0.88062,0.60503,1.3274,0.853,0.01961,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
140,47011.1,0.90628,0.5681,0.00979,0.86249,0.83392,0.8803,0.60535,1.32618,0.85361,0.01959,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195
141,47334.3,0.90369,0.55717,0.00947,0.86528,0.83362,0.88035,0.60623,1.32447,0.85429,0.01954,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
142,47658.1,0.89375,0.56326,0.00956,0.87138,0.8279,0.88054,0.60773,1.32415,0.85497,0.01955,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205
143,47982.1,0.89247,0.55596,0.00949,0.86615,0.83343,0.88165,0.6088,1.32268,0.85482,0.01953,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
144,48305.8,0.88697,0.5544,0.00948,0.87553,0.8276,0.88233,0.61016,1.32159,0.85534,0.01954,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215
145,48629.9,0.88369,0.54166,0.00933,0.87592,0.82797,0.8831,0.6113,1.31949,0.85707,0.01951,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
146,48955,0.87813,0.5422,0.00928,0.87988,0.82733,0.88375,0.61267,1.32143,0.84685,0.01953,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225
147,49279.4,0.86611,0.54855,0.00925,0.88006,0.82761,0.88386,0.61392,1.31883,0.84644,0.01948,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
148,49603.3,0.86617,0.52584,0.00936,0.87773,0.82921,0.88463,0.61516,1.31685,0.85037,0.01947,0.0081705,0.0027235,0.0081705,0.0027235,0.0081705,0.0027235,0.0081705,0.0027235
149,49927.9,0.85686,0.52842,0.00901,0.87883,0.83176,0.88482,0.61599,1.31336,0.85516,0.01942,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
150,50251.8,0.85279,0.52427,0.00911,0.87987,0.82691,0.88438,0.61591,1.31202,0.85483,0.01941,0.0078735,0.0026245,0.0078735,0.0026245,0.0078735,0.0026245,0.0078735,0.0026245
151,50574.3,0.85187,0.5253,0.00906,0.88566,0.82154,0.88439,0.61638,1.31193,0.85257,0.01942,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
152,50899.1,0.84434,0.51154,0.00892,0.88755,0.81579,0.88413,0.61639,1.30745,0.85988,0.01933,0.0075765,0.0025255,0.0075765,0.0025255,0.0075765,0.0025255,0.0075765,0.0025255
153,51222.8,0.84152,0.51791,0.00892,0.88676,0.81722,0.88372,0.61664,1.30643,0.85772,0.01931,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
154,51549.8,0.83725,0.51771,0.00883,0.8874,0.81761,0.8839,0.61754,1.30508,0.86002,0.01929,0.0072795,0.0024265,0.0072795,0.0024265,0.0072795,0.0024265,0.0072795,0.0024265
155,51874.3,0.83358,0.50375,0.00875,0.87914,0.82494,0.88377,0.61717,1.30523,0.86112,0.0193,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
156,52196.7,0.82694,0.5037,0.00863,0.87262,0.833,0.8841,0.61852,1.30446,0.8595,0.01929,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275
157,52520.7,0.8203,0.50809,0.00888,0.87463,0.82992,0.88419,0.61975,1.30454,0.85867,0.01932,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
158,52844.3,0.81713,0.51093,0.00873,0.87521,0.83131,0.88452,0.62018,1.30037,0.86332,0.01924,0.0066855,0.0022285,0.0066855,0.0022285,0.0066855,0.0022285,0.0066855,0.0022285
159,53169.3,0.81488,0.49661,0.00863,0.87638,0.83142,0.88455,0.62043,1.29892,0.86472,0.01922,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
160,53491.7,0.81337,0.50494,0.00859,0.87974,0.82956,0.88417,0.62126,1.29903,0.86326,0.01922,0.0063885,0.0021295,0.0063885,0.0021295,0.0063885,0.0021295,0.0063885,0.0021295
161,53815.5,0.79914,0.48684,0.0083,0.87887,0.82953,0.88383,0.62139,1.29829,0.86409,0.01922,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
162,54139.4,0.79727,0.47973,0.00853,0.88129,0.82799,0.88389,0.62205,1.2969,0.86388,0.01921,0.0060915,0.0020305,0.0060915,0.0020305,0.0060915,0.0020305,0.0060915,0.0020305
163,54463.7,0.7941,0.48874,0.00833,0.88163,0.82698,0.88397,0.62307,1.29528,0.86415,0.01917,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
164,54788,0.79093,0.48268,0.00843,0.877,0.83012,0.88474,0.62311,1.29478,0.86201,0.01919,0.0057945,0.0019315,0.0057945,0.0019315,0.0057945,0.0019315,0.0057945,0.0019315
165,55112.2,0.78381,0.48091,0.00829,0.88114,0.82597,0.8843,0.62324,1.29428,0.86143,0.01918,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
166,55436.8,0.78685,0.48526,0.0083,0.87815,0.827,0.88438,0.6242,1.2941,0.86151,0.01918,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325
167,55760.9,0.78069,0.47594,0.00827,0.88054,0.82503,0.88382,0.62423,1.29374,0.86115,0.01917,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
168,56084.3,0.77525,0.47583,0.00821,0.87803,0.82787,0.88356,0.62448,1.29273,0.86056,0.01918,0.0052005,0.0017335,0.0052005,0.0017335,0.0052005,0.0017335,0.0052005,0.0017335
169,56409.4,0.77148,0.47545,0.00827,0.88257,0.82392,0.88427,0.62471,1.29214,0.85996,0.01916,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
170,56732.1,0.75633,0.46389,0.00802,0.88217,0.8229,0.88437,0.62577,1.29072,0.86048,0.01913,0.0049035,0.0016345,0.0049035,0.0016345,0.0049035,0.0016345,0.0049035,0.0016345
171,57056.7,0.75324,0.4565,0.00802,0.88063,0.82428,0.88419,0.62614,1.29066,0.85881,0.01915,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
172,57381.4,0.75115,0.46161,0.008,0.88195,0.82417,0.88456,0.62706,1.28942,0.85839,0.01914,0.0046065,0.0015355,0.0046065,0.0015355,0.0046065,0.0015355,0.0046065,0.0015355
173,57705.2,0.75045,0.46028,0.00785,0.86926,0.83575,0.88519,0.62792,1.28987,0.85547,0.01917,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
174,58028.9,0.74301,0.46644,0.0079,0.88258,0.82422,0.88555,0.6287,1.28914,0.85666,0.01916,0.0043095,0.0014365,0.0043095,0.0014365,0.0043095,0.0014365,0.0043095,0.0014365
175,58353.2,0.74143,0.44777,0.00784,0.88096,0.82658,0.8861,0.62915,1.28798,0.85771,0.01913,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
176,58677.3,0.74038,0.44992,0.00782,0.88421,0.82234,0.88573,0.62915,1.28735,0.85612,0.01913,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375
177,59001,0.73675,0.44392,0.00782,0.88893,0.81974,0.8859,0.62934,1.28593,0.85621,0.01911,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
178,59325.8,0.7363,0.4519,0.0078,0.88752,0.82001,0.88597,0.63011,1.28523,0.85697,0.0191,0.0037155,0.0012385,0.0037155,0.0012385,0.0037155,0.0012385,0.0037155,0.0012385
179,59650.6,0.7316,0.44167,0.00766,0.87977,0.82804,0.88636,0.63051,1.28451,0.85688,0.01909,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
180,59975.3,0.71873,0.43402,0.00757,0.88585,0.8246,0.88692,0.63129,1.28455,0.85512,0.01908,0.0034185,0.0011395,0.0034185,0.0011395,0.0034185,0.0011395,0.0034185,0.0011395
181,60299.7,0.72303,0.43549,0.00766,0.88427,0.82569,0.88729,0.6318,1.28284,0.85624,0.01905,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
182,60624.5,0.71816,0.43202,0.00763,0.88347,0.82633,0.88718,0.63203,1.28129,0.85734,0.01902,0.0031215,0.0010405,0.0031215,0.0010405,0.0031215,0.0010405,0.0031215,0.0010405
183,60948.3,0.70936,0.42878,0.00738,0.87951,0.83042,0.88784,0.63257,1.28166,0.8537,0.01905,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
184,61272.7,0.71015,0.43339,0.00757,0.87876,0.82925,0.8874,0.63305,1.28037,0.8543,0.01903,0.0028245,0.0009415,0.0028245,0.0009415,0.0028245,0.0009415,0.0028245,0.0009415
185,61597.3,0.70907,0.43014,0.00751,0.87902,0.82837,0.88727,0.63365,1.28028,0.85294,0.01903,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
186,61921,0.70337,0.42228,0.0073,0.88044,0.82936,0.88745,0.63385,1.28005,0.85206,0.01904,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425
187,62245.1,0.69882,0.42002,0.00742,0.88063,0.82851,0.88759,0.63449,1.27941,0.85239,0.01903,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
188,62570.9,0.69776,0.42174,0.00735,0.88284,0.82595,0.88725,0.63484,1.27861,0.8523,0.01902,0.0022305,0.0007435,0.0022305,0.0007435,0.0022305,0.0007435,0.0022305,0.0007435
189,62896.4,0.69152,0.41573,0.00725,0.8795,0.82841,0.88728,0.63464,1.2786,0.84984,0.01903,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
190,63219.5,0.69156,0.41683,0.00734,0.87826,0.8298,0.88709,0.63507,1.27839,0.85036,0.01903,0.0019335,0.0006445,0.0019335,0.0006445,0.0019335,0.0006445,0.0019335,0.0006445
191,63567.9,0.61739,0.23987,0.00765,0.8766,0.8303,0.88692,0.63491,1.27742,0.85263,0.01902,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
192,63890.3,0.59327,0.23244,0.00718,0.87663,0.82987,0.88715,0.63533,1.27796,0.8522,0.01903,0.0016365,0.0005455,0.0016365,0.0005455,0.0016365,0.0005455,0.0016365,0.0005455
193,64214.2,0.58943,0.22289,0.00712,0.87845,0.83134,0.88763,0.63618,1.27684,0.85338,0.01903,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
194,64537.7,0.58627,0.2285,0.00715,0.87928,0.83205,0.8885,0.63684,1.27689,0.85032,0.01905,0.0013395,0.0004465,0.0013395,0.0004465,0.0013395,0.0004465,0.0013395,0.0004465
195,64861.4,0.57654,0.2237,0.00698,0.87818,0.8321,0.88884,0.63719,1.27653,0.84769,0.01903,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
196,65185.4,0.56373,0.21321,0.00666,0.8805,0.83239,0.88878,0.63762,1.27649,0.84721,0.01903,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475
197,65509.9,0.56576,0.21725,0.00673,0.88169,0.83188,0.88925,0.63799,1.27674,0.84742,0.01904,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
198,65833.8,0.56201,0.21251,0.00671,0.88388,0.8316,0.88932,0.63877,1.27581,0.84845,0.01901,0.0007455,0.0002485,0.0007455,0.0002485,0.0007455,0.0002485,0.0007455,0.0002485
199,66158.7,0.5573,0.21505,0.00654,0.88364,0.83063,0.8896,0.63942,1.27584,0.84811,0.01902,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
200,66482.7,0.54794,0.20554,0.00646,0.88485,0.83107,0.88949,0.63966,1.27343,0.85393,0.01897,0.0004485,0.0001495,0.0004485,0.0001495,0.0004485,0.0001495,0.0004485,0.0001495
